country,sex,age_group,year,population_000
mdv,mf,total,1994,131.4929962158203
mdv,mf,youth,1994,46.185001373291016
mdv,mf,adult,1994,85.30799865722656
mdv,m,total,1994,66.16200256347656
mdv,m,youth,1994,22.639999389648438
mdv,m,adult,1994,43.52199935913086
mdv,f,total,1994,65.33099365234375
mdv,f,youth,1994,23.545000076293945
mdv,f,adult,1994,41.7859992980957
mdv,mf,total,1995,135.96200561523438
mdv,mf,youth,1995,47.926998138427734
mdv,mf,adult,1995,88.03500366210938
mdv,m,total,1995,68.13300323486328
mdv,m,youth,1995,23.503000259399414
mdv,m,adult,1995,44.630001068115234
mdv,f,total,1995,67.8290023803711
mdv,f,youth,1995,24.423999786376953
mdv,f,adult,1995,43.404998779296875
mdv,mf,total,1996,141.23599243164062
mdv,mf,youth,1996,49.874000549316406
mdv,mf,adult,1996,91.36199951171875
mdv,m,total,1996,70.72899627685547
mdv,m,youth,1996,24.542999267578125
mdv,m,adult,1996,46.18600082397461
mdv,f,total,1996,70.50699615478516
mdv,f,youth,1996,25.33099937438965
mdv,f,adult,1996,45.17599868774414
mdv,mf,total,1997,146.9239959716797
mdv,mf,youth,1997,52.1349983215332
mdv,mf,adult,1997,94.78900146484375
mdv,m,total,1997,73.61399841308594
mdv,m,youth,1997,25.750999450683594
mdv,m,adult,1997,47.862998962402344
mdv,f,total,1997,73.30999755859375
mdv,f,youth,1997,26.384000778198242
mdv,f,adult,1997,46.92599868774414
mdv,mf,total,1998,153.02699279785156
mdv,mf,youth,1998,54.72100067138672
mdv,mf,adult,1998,98.30599975585938
mdv,m,total,1998,76.74600219726562
mdv,m,youth,1998,27.115999221801758
mdv,m,adult,1998,49.630001068115234
mdv,f,total,1998,76.28099060058594
mdv,f,youth,1998,27.604999542236328
mdv,f,adult,1998,48.67599868774414
mdv,mf,total,1999,159.46099853515625
mdv,mf,youth,1999,57.57699966430664
mdv,mf,adult,1999,101.88400268554688
mdv,m,total,1999,80.01699829101562
mdv,m,youth,1999,28.590999603271484
mdv,m,adult,1999,51.42599868774414
mdv,f,total,1999,79.44400024414062
mdv,f,youth,1999,28.986000061035156
mdv,f,adult,1999,50.45800018310547
mdv,mf,total,2000,166.14999389648438
mdv,mf,youth,2000,60.645999908447266
mdv,mf,adult,2000,105.50399780273438
mdv,m,total,2000,83.34700012207031
mdv,m,youth,2000,30.141000747680664
mdv,m,adult,2000,53.20600128173828
mdv,f,total,2000,82.80299377441406
mdv,f,youth,2000,30.5049991607666
mdv,f,adult,2000,52.29800033569336
mdv,mf,total,2001,173.3730010986328
mdv,mf,youth,2001,64.01799774169922
mdv,mf,adult,2001,109.3550033569336
mdv,m,total,2001,86.85099792480469
mdv,m,youth,2001,31.840999603271484
mdv,m,adult,2001,55.0099983215332
mdv,f,total,2001,86.52200317382812
mdv,f,youth,2001,32.176998138427734
mdv,f,adult,2001,54.345001220703125
mdv,mf,total,2002,180.6580047607422
mdv,mf,youth,2002,67.36599731445312
mdv,mf,adult,2002,113.29199981689453
mdv,m,total,2002,90.30899810791016
mdv,m,youth,2002,33.516998291015625
mdv,m,adult,2002,56.79199981689453
mdv,f,total,2002,90.34900665283203
mdv,f,youth,2002,33.8489990234375
mdv,f,adult,2002,56.5
mdv,mf,total,2003,188.0050048828125
mdv,mf,youth,2003,70.53900146484375
mdv,mf,adult,2003,117.46600341796875
mdv,m,total,2003,93.75900268554688
mdv,m,youth,2003,35.117000579833984
mdv,m,adult,2003,58.641998291015625
mdv,f,total,2003,94.24600219726562
mdv,f,youth,2003,35.422000885009766
mdv,f,adult,2003,58.82400131225586
mdv,mf,total,2004,195.38900756835938
mdv,mf,youth,2004,73.3239974975586
mdv,mf,adult,2004,122.06500244140625
mdv,m,total,2004,97.25
mdv,m,youth,2004,36.56100082397461
mdv,m,adult,2004,60.68899917602539
mdv,f,total,2004,98.13900756835938
mdv,f,youth,2004,36.76300048828125
mdv,f,adult,2004,61.375999450683594
mdv,mf,total,2005,202.75799560546875
mdv,mf,youth,2005,75.58599853515625
mdv,mf,adult,2005,127.1719970703125
mdv,m,total,2005,100.78800201416016
mdv,m,youth,2005,37.79199981689453
mdv,m,adult,2005,62.99599838256836
mdv,f,total,2005,101.9699935913086
mdv,f,youth,2005,37.79399871826172
mdv,f,adult,2005,64.1760025024414
mdv,mf,total,2006,209.93099975585938
mdv,mf,youth,2006,77.47799682617188
mdv,mf,adult,2006,132.4530029296875
mdv,m,total,2006,104.27799987792969
mdv,m,youth,2006,38.858001708984375
mdv,m,adult,2006,65.41999816894531
mdv,f,total,2006,105.65299987792969
mdv,f,youth,2006,38.619998931884766
mdv,f,adult,2006,67.03299713134766
mdv,mf,total,2007,217.05999755859375
mdv,mf,youth,2007,78.822998046875
mdv,mf,adult,2007,138.23699951171875
mdv,m,total,2007,107.80000305175781
mdv,m,youth,2007,39.67599868774414
mdv,m,adult,2007,68.1240005493164
mdv,f,total,2007,109.25999450683594
mdv,f,youth,2007,39.14699935913086
mdv,f,adult,2007,70.11299896240234
mdv,mf,total,2008,224.04600524902344
mdv,mf,youth,2008,79.58999633789062
mdv,mf,adult,2008,144.45599365234375
mdv,m,total,2008,111.28700256347656
mdv,m,youth,2008,40.220001220703125
mdv,m,adult,2008,71.06700134277344
mdv,f,total,2008,112.75900268554688
mdv,f,youth,2008,39.369998931884766
mdv,f,adult,2008,73.38899993896484
mdv,mf,total,2009,230.76499938964844
mdv,mf,youth,2009,79.76599884033203
mdv,mf,adult,2009,150.99899291992188
mdv,m,total,2009,114.63800048828125
mdv,m,youth,2009,40.457000732421875
mdv,m,adult,2009,74.18099975585938
mdv,f,total,2009,116.12699890136719
mdv,f,youth,2009,39.308998107910156
mdv,f,adult,2009,76.81800079345703
mdv,mf,total,2010,237.1479949951172
mdv,mf,youth,2010,79.37300109863281
mdv,mf,adult,2010,157.77499389648438
mdv,m,total,2010,117.79100036621094
mdv,m,youth,2010,40.38100051879883
mdv,m,adult,2010,77.41000366210938
mdv,f,total,2010,119.35699462890625
mdv,f,youth,2010,38.992000579833984
mdv,f,adult,2010,80.36499786376953
mdv,mf,total,2011,242.9739990234375
mdv,mf,youth,2011,78.48200225830078
mdv,mf,adult,2011,164.49200439453125
mdv,m,total,2011,120.66300201416016
mdv,m,youth,2011,40.000999450683594
mdv,m,adult,2011,80.66200256347656
mdv,f,total,2011,122.31099700927734
mdv,f,youth,2011,38.48099899291992
mdv,f,adult,2011,83.83000183105469
mdv,mf,total,2012,248.53199768066406
mdv,mf,youth,2012,77.04499816894531
mdv,mf,adult,2012,171.48699951171875
mdv,m,total,2012,123.36000061035156
mdv,m,youth,2012,39.30799865722656
mdv,m,adult,2012,84.052001953125
mdv,f,total,2012,125.1719970703125
mdv,f,youth,2012,37.73699951171875
mdv,f,adult,2012,87.43499755859375
mdv,mf,total,2013,253.79800415039062
mdv,mf,youth,2013,75.1719970703125
mdv,mf,adult,2013,178.62600708007812
mdv,m,total,2013,125.88600158691406
mdv,m,youth,2013,38.369998931884766
mdv,m,adult,2013,87.51599884033203
mdv,f,total,2013,127.91200256347656
mdv,f,youth,2013,36.801998138427734
mdv,f,adult,2013,91.11000061035156
mdv,mf,total,2014,258.8370056152344
mdv,mf,youth,2014,73.05999755859375
mdv,mf,adult,2014,185.77699279785156
mdv,m,total,2014,128.302001953125
mdv,m,youth,2014,37.303001403808594
mdv,m,adult,2014,90.9990005493164
mdv,f,total,2014,130.53500366210938
mdv,f,youth,2014,35.75699996948242
mdv,f,adult,2014,94.77799987792969
mdv,mf,total,2015,263.72900390625
mdv,mf,youth,2015,70.88099670410156
mdv,mf,adult,2015,192.84800720214844
mdv,m,total,2015,130.66299438476562
mdv,m,youth,2015,36.20000076293945
mdv,m,adult,2015,94.46299743652344
mdv,f,total,2015,133.06600952148438
mdv,f,youth,2015,34.680999755859375
mdv,f,adult,2015,98.38500213623047
mdv,mf,total,2016,268.3389892578125
mdv,mf,youth,2016,68.70099639892578
mdv,mf,adult,2016,199.63800048828125
mdv,m,total,2016,132.8489990234375
mdv,m,youth,2016,35.04100036621094
mdv,m,adult,2016,97.80799865722656
mdv,f,total,2016,135.489990234375
mdv,f,youth,2016,33.65999984741211
mdv,f,adult,2016,101.83000183105469
mdv,mf,total,2017,272.9849853515625
mdv,mf,youth,2017,66.5260009765625
mdv,mf,adult,2017,206.45899963378906
mdv,m,total,2017,135.09500122070312
mdv,m,youth,2017,33.88199996948242
mdv,m,adult,2017,101.21299743652344
mdv,f,total,2017,137.88998413085938
mdv,f,youth,2017,32.64400100708008
mdv,f,adult,2017,105.24600219726562
mdv,mf,total,2018,277.6260070800781
mdv,mf,youth,2018,64.47100067138672
mdv,mf,adult,2018,213.15499877929688
mdv,m,total,2018,137.36300659179688
mdv,m,youth,2018,32.7869987487793
mdv,m,adult,2018,104.57599639892578
mdv,f,total,2018,140.26300048828125
mdv,f,youth,2018,31.68400001525879
mdv,f,adult,2018,108.5790023803711
mdv,mf,total,2019,282.22698974609375
mdv,mf,youth,2019,62.68899917602539
mdv,mf,adult,2019,219.53799438476562
mdv,m,total,2019,139.60400390625
mdv,m,youth,2019,31.8439998626709
mdv,m,adult,2019,107.76000213623047
mdv,f,total,2019,142.62298583984375
mdv,f,youth,2019,30.844999313354492
mdv,f,adult,2019,111.77799987792969
mdv,mf,total,2020,286.81298828125
mdv,mf,youth,2020,61.31100082397461
mdv,mf,adult,2020,225.5019989013672
mdv,m,total,2020,141.81700134277344
mdv,m,youth,2020,31.12299919128418
mdv,m,adult,2020,110.69400024414062
mdv,f,total,2020,144.99598693847656
mdv,f,youth,2020,30.187999725341797
mdv,f,adult,2020,114.80799865722656
mli,mf,total,1991,4618.548828125
mli,mf,youth,1991,1679.9599609375
mli,mf,adult,1991,2938.589111328125
mli,m,total,1991,2232.452880859375
mli,m,youth,1991,847.5150146484375
mli,m,adult,1991,1384.93798828125
mli,f,total,1991,2386.095947265625
mli,f,youth,1991,832.4450073242188
mli,f,adult,1991,1553.6510009765625
mli,mf,total,1992,4733.05615234375
mli,mf,youth,1992,1738.385009765625
mli,mf,adult,1992,2994.6708984375
mli,m,total,1992,2290.718994140625
mli,m,youth,1992,878.2899780273438
mli,m,adult,1992,1412.428955078125
mli,f,total,1992,2442.337158203125
mli,f,youth,1992,860.094970703125
mli,f,adult,1992,1582.241943359375
mli,mf,total,1993,4863.2587890625
mli,mf,youth,1993,1802.572998046875
mli,mf,adult,1993,3060.68603515625
mli,m,total,1993,2357.6650390625
mli,m,youth,1993,912.343994140625
mli,m,adult,1993,1445.321044921875
mli,f,total,1993,2505.59375
mli,f,youth,1993,890.22900390625
mli,f,adult,1993,1615.364990234375
mli,mf,total,1994,5004.06103515625
mli,mf,youth,1994,1870.0830078125
mli,mf,adult,1994,3133.97802734375
mli,m,total,1994,2430.3798828125
mli,m,youth,1994,948.280029296875
mli,m,adult,1994,1482.0999755859375
mli,f,total,1994,2573.68115234375
mli,f,youth,1994,921.802978515625
mli,f,adult,1994,1651.8780517578125
mli,mf,total,1995,5151.84521484375
mli,mf,youth,1995,1939.33203125
mli,mf,adult,1995,3212.512939453125
mli,m,total,1995,2506.7939453125
mli,m,youth,1995,985.1669921875
mli,m,adult,1995,1521.626953125
mli,f,total,1995,2645.05126953125
mli,f,youth,1995,954.1649780273438
mli,f,adult,1995,1690.885986328125
mli,mf,total,1996,5282.7158203125
mli,mf,youth,1996,1995.3310546875
mli,mf,adult,1996,3287.385009765625
mli,m,total,1996,2574.89111328125
mli,m,youth,1996,1014.6749877929688
mli,m,adult,1996,1560.2159423828125
mli,f,total,1996,2707.82470703125
mli,f,youth,1996,980.656005859375
mli,f,adult,1996,1727.1689453125
mli,mf,total,1997,5424.6650390625
mli,mf,youth,1997,2053.97705078125
mli,mf,adult,1997,3370.68798828125
mli,m,total,1997,2648.742919921875
mli,m,youth,1997,1045.5469970703125
mli,m,adult,1997,1603.196044921875
mli,f,total,1997,2775.922119140625
mli,f,youth,1997,1008.4299926757812
mli,f,adult,1997,1767.491943359375
mli,mf,total,1998,5576.755859375
mli,mf,youth,1998,2115.0009765625
mli,mf,adult,1998,3461.7548828125
mli,m,total,1998,2727.8720703125
mli,m,youth,1998,1077.6529541015625
mli,m,adult,1998,1650.218994140625
mli,f,total,1998,2848.8837890625
mli,f,youth,1998,1037.3480224609375
mli,f,adult,1998,1811.5360107421875
mli,mf,total,1999,5738.341796875
mli,mf,youth,1999,2178.194091796875
mli,mf,adult,1999,3560.14794921875
mli,m,total,1999,2811.987060546875
mli,m,youth,1999,1110.9110107421875
mli,m,adult,1999,1701.0760498046875
mli,f,total,1999,2926.354736328125
mli,f,youth,1999,1067.282958984375
mli,f,adult,1999,1859.072021484375
mli,mf,total,2000,5909.77685546875
mli,mf,youth,2000,2243.94189453125
mli,mf,adult,2000,3665.8349609375
mli,m,total,2000,2901.31591796875
mli,m,youth,2000,1145.5460205078125
mli,m,adult,2000,1755.77001953125
mli,f,total,2000,3008.4609375
mli,f,youth,2000,1098.39599609375
mli,f,adult,2000,1910.06494140625
mli,mf,total,2001,6078.1572265625
mli,mf,youth,2001,2300.466064453125
mli,mf,adult,2001,3777.69091796875
mli,m,total,2001,2989.318115234375
mli,m,youth,2001,1174.9010009765625
mli,m,adult,2001,1814.4169921875
mli,f,total,2001,3088.839111328125
mli,f,youth,2001,1125.56494140625
mli,f,adult,2001,1963.2740478515625
mli,mf,total,2002,6258.8837890625
mli,mf,youth,2002,2359.382080078125
mli,mf,adult,2002,3899.501953125
mli,m,total,2002,3083.7109375
mli,m,youth,2002,1205.4990234375
mli,m,adult,2002,1878.2120361328125
mli,f,total,2002,3175.1728515625
mli,f,youth,2002,1153.883056640625
mli,f,adult,2002,2021.2900390625
mli,mf,total,2003,6452.06396484375
mli,mf,youth,2003,2421.298095703125
mli,mf,adult,2003,4030.76611328125
mli,m,total,2003,3184.58203125
mli,m,youth,2003,1237.675048828125
mli,m,adult,2003,1946.906982421875
mli,f,total,2003,3267.48193359375
mli,f,youth,2003,1183.623046875
mli,f,adult,2003,2083.85888671875
mli,mf,total,2004,6658.15380859375
mli,mf,youth,2004,2487.205078125
mli,mf,adult,2004,4170.94921875
mli,m,total,2004,3292.217041015625
mli,m,youth,2004,1271.9639892578125
mli,m,adult,2004,2020.2530517578125
mli,f,total,2004,3365.936767578125
mli,f,youth,2004,1215.240966796875
mli,f,adult,2004,2150.696044921875
mli,mf,total,2005,6876.77880859375
mli,mf,youth,2005,2557.8701171875
mli,mf,adult,2005,4318.9091796875
mli,m,total,2005,3406.468017578125
mli,m,youth,2005,1308.7769775390625
mli,m,adult,2005,2097.69091796875
mli,f,total,2005,3470.310791015625
mli,f,youth,2005,1249.093017578125
mli,f,adult,2005,2221.218017578125
mli,mf,total,2006,7082.6611328125
mli,mf,youth,2006,2621.2109375
mli,mf,adult,2006,4461.4501953125
mli,m,total,2006,3514.014892578125
mli,m,youth,2006,1341.467041015625
mli,m,adult,2006,2172.548095703125
mli,f,total,2006,3568.646240234375
mli,f,youth,2006,1279.7440185546875
mli,f,adult,2006,2288.902099609375
mli,mf,total,2007,7304.380859375
mli,mf,youth,2007,2691.22705078125
mli,mf,adult,2007,4613.15380859375
mli,m,total,2007,3629.8740234375
mli,m,youth,2007,1377.6190185546875
mli,m,adult,2007,2252.2548828125
mli,f,total,2007,3674.5068359375
mli,f,youth,2007,1313.6080322265625
mli,f,adult,2007,2360.89892578125
mli,mf,total,2008,7537.85693359375
mli,mf,youth,2008,2766.85302734375
mli,mf,adult,2008,4771.00390625
mli,m,total,2008,3751.785888671875
mli,m,youth,2008,1416.6080322265625
mli,m,adult,2008,2335.177978515625
mli,f,total,2008,3786.071044921875
mli,f,youth,2008,1350.2449951171875
mli,f,adult,2008,2435.825927734375
mli,mf,total,2009,7779.1630859375
mli,mf,youth,2009,2847.0439453125
mli,mf,adult,2009,4932.119140625
mli,m,total,2009,3877.528076171875
mli,m,youth,2009,1457.8179931640625
mli,m,adult,2009,2419.7099609375
mli,f,total,2009,3901.635009765625
mli,f,youth,2009,1389.2259521484375
mli,f,adult,2009,2512.408935546875
mli,mf,total,2010,8026.43896484375
mli,mf,youth,2010,2931.5419921875
mli,mf,adult,2010,5094.89697265625
mli,m,total,2010,4005.990966796875
mli,m,youth,2010,1501.074951171875
mli,m,adult,2010,2504.916015625
mli,f,total,2010,4020.447998046875
mli,f,youth,2010,1430.467041015625
mli,f,adult,2010,2589.98095703125
mli,mf,total,2011,8241.685546875
mli,mf,youth,2011,3002.14111328125
mli,mf,adult,2011,5239.544921875
mli,m,total,2011,4115.76318359375
mli,m,youth,2011,1536.3310546875
mli,m,adult,2011,2579.431884765625
mli,f,total,2011,4125.92236328125
mli,f,youth,2011,1465.81005859375
mli,f,adult,2011,2660.113037109375
mli,mf,total,2012,8468.8876953125
mli,mf,youth,2012,3081.8359375
mli,mf,adult,2012,5387.0517578125
mli,m,total,2012,4231.35693359375
mli,m,youth,2012,1576.321044921875
mli,m,adult,2012,2655.035888671875
mli,f,total,2012,4237.53076171875
mli,f,youth,2012,1505.5150146484375
mli,f,adult,2012,2732.01611328125
mli,mf,total,2013,8708.90234375
mli,mf,youth,2013,3171.40087890625
mli,mf,adult,2013,5537.5009765625
mli,m,total,2013,4353.24609375
mli,m,youth,2013,1621.4949951171875
mli,m,adult,2013,2731.7509765625
mli,f,total,2013,4355.65625
mli,f,youth,2013,1549.906005859375
mli,f,adult,2013,2805.75
mli,mf,total,2014,8963.4833984375
mli,mf,youth,2014,3271.386962890625
mli,mf,adult,2014,5692.09619140625
mli,m,total,2014,4482.47021484375
mli,m,youth,2014,1672.20703125
mli,m,adult,2014,2810.262939453125
mli,f,total,2014,4481.01318359375
mli,f,youth,2014,1599.1800537109375
mli,f,adult,2014,2881.8330078125
mli,mf,total,2015,9235.2314453125
mli,mf,youth,2015,3382.547119140625
mli,mf,adult,2015,5852.68408203125
mli,m,total,2015,4620.580078125
mli,m,youth,2015,1728.926025390625
mli,m,adult,2015,2891.654052734375
mli,f,total,2015,4614.6513671875
mli,f,youth,2015,1653.6209716796875
mli,f,adult,2015,2961.030029296875
mli,mf,total,2016,9530.8115234375
mli,mf,youth,2016,3496.60498046875
mli,mf,adult,2016,6034.20703125
mli,m,total,2016,4773.244140625
mli,m,youth,2016,1787.31005859375
mli,m,adult,2016,2985.93408203125
mli,f,total,2016,4757.5673828125
mli,f,youth,2016,1709.2950439453125
mli,f,adult,2016,3048.27294921875
mli,mf,total,2017,9843.9892578125
mli,mf,youth,2017,3619.570068359375
mli,mf,adult,2017,6224.4189453125
mli,m,total,2017,4934.673828125
mli,m,youth,2017,1850.260986328125
mli,m,adult,2017,3084.4130859375
mli,f,total,2017,4909.3154296875
mli,f,youth,2017,1769.3089599609375
mli,f,adult,2017,3140.006103515625
mli,mf,total,2018,10176.646484375
mli,mf,youth,2018,3753.048095703125
mli,mf,adult,2018,6423.59814453125
mli,m,total,2018,5106.0390625
mli,m,youth,2018,1918.72802734375
mli,m,adult,2018,3187.31103515625
mli,f,total,2018,5070.607421875
mli,f,youth,2018,1834.3199462890625
mli,f,adult,2018,3236.287109375
mli,mf,total,2019,10530.837890625
mli,mf,youth,2019,3898.85205078125
mli,mf,adult,2019,6631.98583984375
mli,m,total,2019,5288.60498046875
mli,m,youth,2019,1993.781005859375
mli,m,adult,2019,3294.823974609375
mli,f,total,2019,5242.23291015625
mli,f,youth,2019,1905.071044921875
mli,f,adult,2019,3337.162109375
mli,mf,total,2020,10906.705078125
mli,mf,youth,2020,4057.26806640625
mli,mf,adult,2020,6849.43701171875
mli,m,total,2020,5482.48193359375
mli,m,youth,2020,2075.597900390625
mli,m,adult,2020,3406.884033203125
mli,f,total,2020,5424.22314453125
mli,f,youth,2020,1981.6700439453125
mli,f,adult,2020,3442.552978515625
mlt,mf,total,1991,273.12701416015625
mlt,mf,youth,1991,49.55799865722656
mlt,mf,adult,1991,223.56900024414062
mlt,m,total,1991,132.35800170898438
mlt,m,youth,1991,25.392000198364258
mlt,m,adult,1991,106.96600341796875
mlt,f,total,1991,140.76901245117188
mlt,f,youth,1991,24.166000366210938
mlt,f,adult,1991,116.60299682617188
mlt,mf,total,1992,276.7829895019531
mlt,mf,youth,1992,50.76900100708008
mlt,mf,adult,1992,226.01400756835938
mlt,m,total,1992,134.29200744628906
mlt,m,youth,1992,26.033000946044922
mlt,m,adult,1992,108.25900268554688
mlt,f,total,1992,142.49098205566406
mlt,f,youth,1992,24.736000061035156
mlt,f,adult,1992,117.75499725341797
mlt,mf,total,1993,280.8819885253906
mlt,mf,youth,1993,52.42499923706055
mlt,mf,adult,1993,228.45700073242188
mlt,m,total,1993,136.45799255371094
mlt,m,youth,1993,26.9060001373291
mlt,m,adult,1993,109.552001953125
mlt,f,total,1993,144.4239959716797
mlt,f,youth,1993,25.518999099731445
mlt,f,adult,1993,118.90499877929688
mlt,mf,total,1994,284.9219970703125
mlt,mf,youth,1994,54.04899978637695
mlt,mf,adult,1994,230.8730010986328
mlt,m,total,1994,138.59500122070312
mlt,m,youth,1994,27.761999130249023
mlt,m,adult,1994,110.83300018310547
mlt,f,total,1994,146.32699584960938
mlt,f,youth,1994,26.28700065612793
mlt,f,adult,1994,120.04000091552734
mlt,mf,total,1995,288.65399169921875
mlt,mf,youth,1995,55.35200119018555
mlt,mf,adult,1995,233.302001953125
mlt,m,total,1995,140.572998046875
mlt,m,youth,1995,28.450000762939453
mlt,m,adult,1995,112.12300109863281
mlt,f,total,1995,148.08099365234375
mlt,f,youth,1995,26.902000427246094
mlt,f,adult,1995,121.17900085449219
mlt,mf,total,1996,292.59100341796875
mlt,mf,youth,1996,56.39400100708008
mlt,mf,adult,1996,236.19700622558594
mlt,m,total,1996,142.66400146484375
mlt,m,youth,1996,28.992000579833984
mlt,m,adult,1996,113.6719970703125
mlt,f,total,1996,149.927001953125
mlt,f,youth,1996,27.402000427246094
mlt,f,adult,1996,122.5250015258789
mlt,mf,total,1997,296.15301513671875
mlt,mf,youth,1997,57.05699920654297
mlt,mf,adult,1997,239.0959930419922
mlt,m,total,1997,144.5570068359375
mlt,m,youth,1997,29.336000442504883
mlt,m,adult,1997,115.22100067138672
mlt,f,total,1997,151.59600830078125
mlt,f,youth,1997,27.72100067138672
mlt,f,adult,1997,123.875
mlt,mf,total,1998,299.4599914550781
mlt,mf,youth,1998,57.40800094604492
mlt,mf,adult,1998,242.052001953125
mlt,m,total,1998,146.3090057373047
mlt,m,youth,1998,29.517000198364258
mlt,m,adult,1998,116.79199981689453
mlt,f,total,1998,153.15098571777344
mlt,f,youth,1998,27.891000747680664
mlt,f,adult,1998,125.26000213623047
mlt,mf,total,1999,302.79998779296875
mlt,mf,youth,1999,57.60200119018555
mlt,mf,adult,1999,245.197998046875
mlt,m,total,1999,148.06100463867188
mlt,m,youth,1999,29.614999771118164
mlt,m,adult,1999,118.44599914550781
mlt,f,total,1999,154.73898315429688
mlt,f,youth,1999,27.98699951171875
mlt,f,adult,1999,126.75199890136719
mlt,mf,total,2000,306.3280029296875
mlt,mf,youth,2000,57.73699951171875
mlt,mf,adult,2000,248.59100341796875
mlt,m,total,2000,149.89199829101562
mlt,m,youth,2000,29.68000030517578
mlt,m,adult,2000,120.21199798583984
mlt,f,total,2000,156.43600463867188
mlt,f,youth,2000,28.05699920654297
mlt,f,adult,2000,128.37899780273438
mlt,mf,total,2001,310.00799560546875
mlt,mf,youth,2001,57.28799819946289
mlt,mf,adult,2001,252.72000122070312
mlt,m,total,2001,151.60899353027344
mlt,m,youth,2001,29.69499969482422
mlt,m,adult,2001,121.91400146484375
mlt,f,total,2001,158.3990020751953
mlt,f,youth,2001,27.593000411987305
mlt,f,adult,2001,130.80599975585938
mlt,mf,total,2002,313.81201171875
mlt,mf,youth,2002,56.71099853515625
mlt,mf,adult,2002,257.10101318359375
mlt,m,total,2002,153.4199981689453
mlt,m,youth,2002,29.645000457763672
mlt,m,adult,2002,123.7750015258789
mlt,f,total,2002,160.3920135498047
mlt,f,youth,2002,27.06599998474121
mlt,f,adult,2002,133.3260040283203
mlt,mf,total,2003,317.76300048828125
mlt,mf,youth,2003,56.10100173950195
mlt,mf,adult,2003,261.6619873046875
mlt,m,total,2003,155.35000610351562
mlt,m,youth,2003,29.56800079345703
mlt,m,adult,2003,125.78199768066406
mlt,f,total,2003,162.41299438476562
mlt,f,youth,2003,26.533000946044922
mlt,f,adult,2003,135.8800048828125
mlt,mf,total,2004,321.7690124511719
mlt,mf,youth,2004,55.555999755859375
mlt,mf,adult,2004,266.2130126953125
mlt,m,total,2004,157.36300659179688
mlt,m,youth,2004,29.507999420166016
mlt,m,adult,2004,127.8550033569336
mlt,f,total,2004,164.406005859375
mlt,f,youth,2004,26.04800033569336
mlt,f,adult,2004,138.35800170898438
mlt,mf,total,2005,325.75799560546875
mlt,mf,youth,2005,55.12699890136719
mlt,mf,adult,2005,270.6310119628906
mlt,m,total,2005,159.4340057373047
mlt,m,youth,2005,29.496000289916992
mlt,m,adult,2005,129.93800354003906
mlt,f,total,2005,166.32398986816406
mlt,f,youth,2005,25.631000518798828
mlt,f,adult,2005,140.6929931640625
mlt,mf,total,2006,329.9410095214844
mlt,mf,youth,2006,54.27299880981445
mlt,mf,adult,2006,275.6679992675781
mlt,m,total,2006,162.30499267578125
mlt,m,youth,2006,29.523000717163086
mlt,m,adult,2006,132.78199768066406
mlt,f,total,2006,167.63601684570312
mlt,f,youth,2006,24.75
mlt,f,adult,2006,142.88600158691406
mlt,mf,total,2007,333.9800109863281
mlt,mf,youth,2007,53.50400161743164
mlt,mf,adult,2007,280.47601318359375
mlt,m,total,2007,165.03599548339844
mlt,m,youth,2007,29.437000274658203
mlt,m,adult,2007,135.5989990234375
mlt,f,total,2007,168.9440155029297
mlt,f,youth,2007,24.066999435424805
mlt,f,adult,2007,144.8769989013672
mlt,mf,total,2008,337.85699462890625
mlt,mf,youth,2008,52.95399856567383
mlt,mf,adult,2008,284.90301513671875
mlt,m,total,2008,167.552001953125
mlt,m,youth,2008,29.180999755859375
mlt,m,adult,2008,138.37100219726562
mlt,f,total,2008,170.30499267578125
mlt,f,youth,2008,23.773000717163086
mlt,f,adult,2008,146.53199768066406
mlt,mf,total,2009,341.5190124511719
mlt,mf,youth,2009,52.58599853515625
mlt,mf,adult,2009,288.9330139160156
mlt,m,total,2009,169.82899475097656
mlt,m,youth,2009,28.716999053955078
mlt,m,adult,2009,141.11199951171875
mlt,f,total,2009,171.6900177001953
mlt,f,youth,2009,23.868999481201172
mlt,f,adult,2009,147.8209991455078
mlt,mf,total,2010,344.8800048828125
mlt,mf,youth,2010,52.321998596191406
mlt,mf,adult,2010,292.5580139160156
mlt,m,total,2010,171.8560028076172
mlt,m,youth,2010,28.055999755859375
mlt,m,adult,2010,143.8000030517578
mlt,f,total,2010,173.0240020751953
mlt,f,youth,2010,24.266000747680664
mlt,f,adult,2010,148.75799560546875
mlt,mf,total,2011,348.1449890136719
mlt,mf,youth,2011,53.242000579833984
mlt,mf,adult,2011,294.90301513671875
mlt,m,total,2011,173.36900329589844
mlt,m,youth,2011,27.801000595092773
mlt,m,adult,2011,145.5679931640625
mlt,f,total,2011,174.77598571777344
mlt,f,youth,2011,25.44099998474121
mlt,f,adult,2011,149.3350067138672
mlt,mf,total,2012,351.0679931640625
mlt,mf,youth,2012,54.01100158691406
mlt,mf,adult,2012,297.0570068359375
mlt,m,total,2012,174.75399780273438
mlt,m,youth,2012,27.47599983215332
mlt,m,adult,2012,147.2779998779297
mlt,f,total,2012,176.31399536132812
mlt,f,youth,2012,26.53499984741211
mlt,f,adult,2012,149.7790069580078
mlt,mf,total,2013,353.71099853515625
mlt,mf,youth,2013,54.5369987487793
mlt,mf,adult,2013,299.17401123046875
mlt,m,total,2013,176.01699829101562
