country,sex,age_group,year,employment_thousands
hkg,m,adult,2020,1815.46630859375
hkg,f,total,2020,1741.650390625
hkg,f,youth,2020,119.9461669921875
hkg,f,adult,2020,1621.7042236328125
hun,mf,total,1991,3975.810302734375
hun,mf,youth,1991,534.3605346679688
hun,mf,adult,1991,3441.449462890625
hun,m,total,1991,2190.5595703125
hun,m,youth,1991,306.0965881347656
hun,m,adult,1991,1884.463134765625
hun,f,total,1991,1785.25048828125
hun,f,youth,1991,228.2639617919922
hun,f,adult,1991,1556.9864501953125
hun,mf,total,1992,4077.05712890625
hun,mf,youth,1992,554.80078125
hun,mf,adult,1992,3522.256103515625
hun,m,total,1992,2202.196044921875
hun,m,youth,1992,299.6258239746094
hun,m,adult,1992,1902.5703125
hun,f,total,1992,1874.86083984375
hun,f,youth,1992,255.1749725341797
hun,f,adult,1992,1619.685791015625
hun,mf,total,1993,3840.717041015625
hun,mf,youth,1993,508.59130859375
hun,mf,adult,1993,3332.125732421875
hun,m,total,1993,2070.40380859375
hun,m,youth,1993,272.8615417480469
hun,m,adult,1993,1797.5423583984375
hun,f,total,1993,1770.313232421875
hun,f,youth,1993,235.72976684570312
hun,f,adult,1993,1534.58349609375
hun,mf,total,1994,3786.23291015625
hun,mf,youth,1994,503.80035400390625
hun,mf,adult,1994,3282.432373046875
hun,m,total,1994,2062.08447265625
hun,m,youth,1994,269.0675964355469
hun,m,adult,1994,1793.0169677734375
hun,f,total,1994,1724.1480712890625
hun,f,youth,1994,234.7327423095703
hun,f,adult,1994,1489.4154052734375
hun,mf,total,1995,3764.877685546875
hun,mf,youth,1995,526.0884399414062
hun,mf,adult,1995,3238.7890625
hun,m,total,1995,2100.2333984375
hun,m,youth,1995,304.1093444824219
hun,m,adult,1995,1796.1240234375
hun,f,total,1995,1664.6441650390625
hun,f,youth,1995,221.97906494140625
hun,f,adult,1995,1442.6651611328125
hun,mf,total,1996,3723.0732421875
hun,mf,youth,1996,494.96246337890625
hun,mf,adult,1996,3228.11083984375
hun,m,total,1996,2082.1875
hun,m,youth,1996,293.09393310546875
hun,m,adult,1996,1789.093505859375
hun,f,total,1996,1640.8858642578125
hun,f,youth,1996,201.86854553222656
hun,f,adult,1996,1439.017333984375
hun,mf,total,1997,3705.895263671875
hun,mf,youth,1997,499.2022705078125
hun,mf,adult,1997,3206.69287109375
hun,m,total,1997,2071.6708984375
hun,m,youth,1997,290.495849609375
hun,m,adult,1997,1781.175048828125
hun,f,total,1997,1634.224365234375
hun,f,youth,1997,208.7064208984375
hun,f,adult,1997,1425.5179443359375
hun,mf,total,1998,3707.72412109375
hun,mf,youth,1998,529.951904296875
hun,mf,adult,1998,3177.772216796875
hun,m,total,1998,2042.1856689453125
hun,m,youth,1998,297.38275146484375
hun,m,adult,1998,1744.8028564453125
hun,f,total,1998,1665.53857421875
hun,f,youth,1998,232.5691680908203
hun,f,adult,1998,1432.969482421875
hun,mf,total,1999,3870.372802734375
hun,mf,youth,1999,537.4529418945312
hun,mf,adult,1999,3332.919921875
hun,m,total,1999,2130.369384765625
hun,m,youth,1999,304.0140686035156
hun,m,adult,1999,1826.355224609375
hun,f,total,1999,1740.00341796875
hun,f,youth,1999,233.43885803222656
hun,f,adult,1999,1506.5645751953125
hun,mf,total,2000,3907.375244140625
hun,mf,youth,2000,504.33331298828125
hun,mf,adult,2000,3403.042236328125
hun,m,total,2000,2145.783447265625
hun,m,youth,2000,285.5668640136719
hun,m,adult,2000,1860.216552734375
hun,f,total,2000,1761.592041015625
hun,f,youth,2000,218.76646423339844
hun,f,adult,2000,1542.8255615234375
hun,mf,total,2001,3924.21337890625
hun,mf,youth,2001,470.3738098144531
hun,mf,adult,2001,3453.83935546875
hun,m,total,2001,2155.1923828125
hun,m,youth,2001,269.6846618652344
hun,m,adult,2001,1885.5079345703125
hun,f,total,2001,1769.020751953125
hun,f,youth,2001,200.68914794921875
hun,f,adult,2001,1568.33154296875
hun,mf,total,2002,3932.82666015625
hun,mf,youth,2002,426.033203125
hun,mf,adult,2002,3506.79296875
hun,m,total,2002,2154.6875
hun,m,youth,2002,237.14645385742188
hun,m,adult,2002,1917.541015625
hun,f,total,2002,1778.1387939453125
hun,f,youth,2002,188.88674926757812
hun,f,adult,2002,1589.2520751953125
hun,mf,total,2003,3985.03857421875
hun,mf,youth,2003,378.2513427734375
hun,mf,adult,2003,3606.787353515625
hun,m,total,2003,2171.36376953125
hun,m,youth,2003,213.96231079101562
hun,m,adult,2003,1957.401611328125
hun,f,total,2003,1813.6746826171875
hun,f,youth,2003,164.28900146484375
hun,f,adult,2003,1649.3857421875
hun,mf,total,2004,3980.560791015625
hun,mf,youth,2004,322.2885437011719
hun,mf,adult,2004,3658.272216796875
hun,m,total,2004,2174.673583984375
hun,m,youth,2004,184.849365234375
hun,m,adult,2004,1989.82421875
hun,f,total,2004,1805.887451171875
hun,f,youth,2004,137.4391632080078
hun,f,adult,2004,1668.4481201171875
hun,mf,total,2005,3968.10986328125
hun,mf,youth,2005,284.17242431640625
hun,mf,adult,2005,3683.937255859375
hun,m,total,2005,2163.7236328125
hun,m,youth,2005,161.90335083007812
hun,m,adult,2005,2001.8201904296875
hun,f,total,2005,1804.38623046875
hun,f,youth,2005,122.26909637451172
hun,f,adult,2005,1682.1170654296875
hun,mf,total,2006,3981.687255859375
hun,mf,youth,2006,275.5068359375
hun,mf,adult,2006,3706.18017578125
hun,m,total,2006,2179.502685546875
hun,m,youth,2006,159.3173370361328
hun,m,adult,2006,2020.185302734375
hun,f,total,2006,1802.1844482421875
hun,f,youth,2006,116.18949890136719
hun,f,adult,2006,1685.994873046875
hun,mf,total,2007,3975.629638671875
hun,mf,youth,2007,264.6064758300781
hun,mf,adult,2007,3711.02294921875
hun,m,total,2007,2182.612548828125
hun,m,youth,2007,156.18077087402344
hun,m,adult,2007,2026.431884765625
hun,f,total,2007,1793.0169677734375
hun,f,youth,2007,108.42571258544922
hun,f,adult,2007,1684.59130859375
hun,mf,total,2008,3934.015380859375
hun,mf,youth,2008,254.91607666015625
hun,mf,adult,2008,3679.099609375
hun,m,total,2008,2153.617919921875
hun,m,youth,2008,150.48597717285156
hun,m,adult,2008,2003.1319580078125
hun,f,total,2008,1780.397705078125
hun,f,youth,2008,104.43010711669922
hun,f,adult,2008,1675.9676513671875
hun,mf,total,2009,3844.530517578125
hun,mf,youth,2009,229.02468872070312
hun,mf,adult,2009,3615.505859375
hun,m,total,2009,2091.38818359375
hun,m,youth,2009,129.30172729492188
hun,m,adult,2009,1962.08642578125
hun,f,total,2009,1753.1422119140625
hun,f,youth,2009,99.72296142578125
hun,f,adult,2009,1653.4193115234375
hun,mf,total,2010,3836.859375
hun,mf,youth,2010,230.07554626464844
hun,mf,adult,2010,3606.7841796875
hun,m,total,2010,2064.44873046875
hun,m,youth,2010,128.48582458496094
hun,m,adult,2010,1935.9627685546875
hun,f,total,2010,1772.410888671875
hun,f,youth,2010,101.58970642089844
hun,f,adult,2010,1670.8211669921875
hun,mf,total,2011,3863.57470703125
hun,mf,youth,2011,224.65570068359375
hun,mf,adult,2011,3638.9189453125
hun,m,total,2011,2094.655029296875
hun,m,youth,2011,125.0810317993164
hun,m,adult,2011,1969.5738525390625
hun,f,total,2011,1768.9197998046875
hun,f,youth,2011,99.57466888427734
hun,f,adult,2011,1669.3450927734375
hun,mf,total,2012,3922.56298828125
hun,mf,youth,2012,223.51171875
hun,mf,adult,2012,3699.05126953125
hun,m,total,2012,2114.86328125
hun,m,youth,2012,122.36947631835938
hun,m,adult,2012,1992.4937744140625
hun,f,total,2012,1807.69970703125
hun,f,youth,2012,101.14224243164062
hun,f,adult,2012,1706.557373046875
hun,mf,total,2013,3982.361572265625
hun,mf,youth,2013,234.3036651611328
hun,mf,adult,2013,3748.05810546875
hun,m,total,2013,2164.910888671875
hun,m,youth,2013,135.58779907226562
hun,m,adult,2013,2029.322998046875
hun,f,total,2013,1817.45068359375
hun,f,youth,2013,98.71588134765625
hun,f,adult,2013,1718.73486328125
hun,mf,total,2014,4204.00830078125
hun,mf,youth,2014,268.86761474609375
hun,mf,adult,2014,3935.140625
hun,m,total,2014,2290.60693359375
hun,m,youth,2014,154.39381408691406
hun,m,adult,2014,2136.21337890625
hun,f,total,2014,1913.40087890625
hun,f,youth,2014,114.47379302978516
hun,f,adult,2014,1798.9271240234375
hun,mf,total,2015,4228.4326171875
hun,mf,youth,2015,269.7890930175781
hun,mf,adult,2015,3958.6435546875
hun,m,total,2015,2307.064453125
hun,m,youth,2015,152.24969482421875
hun,m,adult,2015,2154.81494140625
hun,f,total,2015,1921.3681640625
hun,f,youth,2015,117.53941345214844
hun,f,adult,2015,1803.82861328125
hun,mf,total,2016,4221.1962890625
hun,mf,youth,2016,264.0836486816406
hun,mf,adult,2016,3957.11279296875
hun,m,total,2016,2299.154296875
hun,m,youth,2016,149.240966796875
hun,m,adult,2016,2149.913330078125
hun,f,total,2016,1922.042236328125
hun,f,youth,2016,114.84269714355469
hun,f,adult,2016,1807.199462890625
hun,mf,total,2017,4208.35302734375
hun,mf,youth,2017,255.7313995361328
hun,mf,adult,2017,3952.62158203125
hun,m,total,2017,2288.491943359375
hun,m,youth,2017,144.72000122070312
hun,m,adult,2017,2143.77197265625
hun,f,total,2017,1919.861083984375
hun,f,youth,2017,111.01139831542969
hun,f,adult,2017,1808.8497314453125
hun,mf,total,2018,4193.21875
hun,mf,youth,2018,246.36572265625
hun,mf,adult,2018,3946.853271484375
hun,m,total,2018,2276.83251953125
hun,m,youth,2018,139.59765625
hun,m,adult,2018,2137.235107421875
hun,f,total,2018,1916.386474609375
hun,f,youth,2018,106.76807403564453
hun,f,adult,2018,1809.6182861328125
hun,mf,total,2019,4179.23583984375
hun,mf,youth,2019,238.013671875
hun,mf,adult,2019,3941.22216796875
hun,m,total,2019,2266.18798828125
hun,m,youth,2019,135.01980590820312
hun,m,adult,2019,2131.168212890625
hun,f,total,2019,1913.048095703125
hun,f,youth,2019,102.9938735961914
hun,f,adult,2019,1810.0540771484375
hun,mf,total,2020,4168.0830078125
hun,mf,youth,2020,231.93304443359375
hun,mf,adult,2020,3936.14990234375
hun,m,total,2020,2257.504638671875
hun,m,youth,2020,131.69686889648438
hun,m,adult,2020,2125.8076171875
hun,f,total,2020,1910.578369140625
hun,f,youth,2020,100.23617553710938
hun,f,adult,2020,1810.342041015625
isl,mf,total,1991,141.5721893310547
isl,mf,youth,1991,23.949810028076172
isl,mf,adult,1991,117.62236785888672
isl,m,total,1991,77.6247329711914
isl,m,youth,1991,12.22160530090332
isl,m,adult,1991,65.40312957763672
isl,f,total,1991,63.94744110107422
isl,f,youth,1991,11.728206634521484
isl,f,adult,1991,52.21923828125
isl,mf,total,1992,142.0684814453125
isl,mf,youth,1992,22.935760498046875
isl,mf,adult,1992,119.13273620605469
isl,m,total,1992,77.61637115478516
isl,m,youth,1992,11.885001182556152
isl,m,adult,1992,65.73136901855469
isl,f,total,1992,64.45211791992188
isl,f,youth,1992,11.050759315490723
isl,f,adult,1992,53.401363372802734
isl,mf,total,1993,140.02099609375
isl,mf,youth,1993,21.888181686401367
isl,mf,adult,1993,118.13280487060547
isl,m,total,1993,75.10075378417969
isl,m,youth,1993,10.813365936279297
isl,m,adult,1993,64.28738403320312
isl,f,total,1993,64.92023468017578
isl,f,youth,1993,11.07481575012207
isl,f,adult,1993,53.845420837402344
isl,mf,total,1994,141.4212646484375
isl,mf,youth,1994,21.628931045532227
isl,mf,adult,1994,119.79232788085938
isl,m,total,1994,75.44440460205078
isl,m,youth,1994,10.723209381103516
isl,m,adult,1994,64.72119140625
isl,f,total,1994,65.97685241699219
isl,f,youth,1994,10.905721664428711
isl,f,adult,1994,55.071128845214844
isl,mf,total,1995,145.88412475585938
isl,mf,youth,1995,22.791696548461914
isl,mf,adult,1995,123.09242248535156
isl,m,total,1995,77.80679321289062
isl,m,youth,1995,11.725480079650879
isl,m,adult,1995,66.08131408691406
isl,f,total,1995,68.07732391357422
isl,f,youth,1995,11.066216468811035
isl,f,adult,1995,57.0111083984375
isl,mf,total,1996,147.60983276367188
isl,mf,youth,1996,23.177249908447266
isl,mf,adult,1996,124.43258666992188
isl,m,total,1996,78.6442642211914
isl,m,youth,1996,11.756919860839844
isl,m,adult,1996,66.88734436035156
isl,f,total,1996,68.96556854248047
isl,f,youth,1996,11.420331001281738
isl,f,adult,1996,57.54523849487305
isl,mf,total,1997,148.6253662109375
isl,mf,youth,1997,23.693431854248047
isl,mf,adult,1997,124.93192291259766
isl,m,total,1997,79.70260620117188
isl,m,youth,1997,11.793191909790039
isl,m,adult,1997,67.90941619873047
isl,f,total,1997,68.9227523803711
isl,f,youth,1997,11.900238990783691
isl,f,adult,1997,57.02251052856445
isl,mf,total,1998,154.1250457763672
isl,mf,youth,1998,26.187131881713867
isl,mf,adult,1998,127.93790435791016
isl,m,total,1998,82.85172271728516
isl,m,youth,1998,13.058225631713867
isl,m,adult,1998,69.79349517822266
isl,f,total,1998,71.2733154296875
isl,f,youth,1998,13.128907203674316
isl,f,adult,1998,58.144412994384766
isl,mf,total,1999,159.32040405273438
isl,mf,youth,1999,28.034324645996094
isl,mf,adult,1999,131.28607177734375
isl,m,total,1999,85.37687683105469
isl,m,youth,1999,13.953051567077637
isl,m,adult,1999,71.42382049560547
isl,f,total,1999,73.94352722167969
isl,f,youth,1999,14.081274032592773
isl,f,adult,1999,59.86225891113281
isl,mf,total,2000,162.67529296875
isl,mf,youth,2000,29.43816375732422
isl,mf,adult,2000,133.23712158203125
isl,m,total,2000,87.11540985107422
isl,m,youth,2000,14.516440391540527
isl,m,adult,2000,72.59896850585938
isl,f,total,2000,75.55988311767578
isl,f,youth,2000,14.921724319458008
isl,f,adult,2000,60.63815689086914
isl,mf,total,2001,164.9060516357422
isl,mf,youth,2001,28.49957275390625
isl,mf,adult,2001,136.40646362304688
isl,m,total,2001,87.95696258544922
isl,m,youth,2001,14.382580757141113
isl,m,adult,2001,73.57437896728516
isl,f,total,2001,76.94908142089844
isl,f,youth,2001,14.116992950439453
isl,f,adult,2001,62.83209228515625
isl,mf,total,2002,163.3038787841797
isl,mf,youth,2002,25.62091636657715
isl,mf,adult,2002,137.6829376220703
isl,m,total,2002,86.74764251708984
isl,m,youth,2002,12.831649780273438
isl,m,adult,2002,73.9159927368164
isl,f,total,2002,76.55622863769531
isl,f,youth,2002,12.789266586303711
isl,f,adult,2002,63.76696014404297
isl,mf,total,2003,163.36676025390625
isl,mf,youth,2003,26.181541442871094
isl,mf,adult,2003,137.1852264404297
isl,m,total,2003,86.44000244140625
isl,m,youth,2003,13.451271057128906
isl,m,adult,2003,72.98873901367188
isl,f,total,2003,76.92675018310547
isl,f,youth,2003,12.730271339416504
isl,f,adult,2003,64.19647979736328
isl,mf,total,2004,162.7250213623047
isl,mf,youth,2004,25.723430633544922
isl,mf,adult,2004,137.00160217285156
isl,m,total,2004,85.92975616455078
isl,m,youth,2004,12.290409088134766
isl,m,adult,2004,73.63934326171875
isl,f,total,2004,76.79527282714844
isl,f,youth,2004,13.43302059173584
isl,f,adult,2004,63.36225128173828
isl,mf,total,2005,170.21849060058594
isl,mf,youth,2005,29.482009887695312
isl,mf,adult,2005,140.7364959716797
isl,m,total,2005,90.48970794677734
isl,m,youth,2005,14.399506568908691
isl,m,adult,2005,76.09020233154297
isl,f,total,2005,79.72879028320312
isl,f,youth,2005,15.082504272460938
isl,f,adult,2005,64.64628601074219
isl,mf,total,2006,174.9837646484375
isl,mf,youth,2006,30.926143646240234
isl,mf,adult,2006,144.05763244628906
isl,m,total,2006,93.74545288085938
isl,m,youth,2006,15.255104064941406
isl,m,adult,2006,78.49034881591797
isl,f,total,2006,81.23831176757812
isl,f,youth,2006,15.671040534973145
isl,f,adult,2006,65.56726837158203
isl,mf,total,2007,178.960205078125
isl,mf,youth,2007,32.26729202270508
isl,mf,adult,2007,146.6929168701172
isl,m,total,2007,95.53789520263672
isl,m,youth,2007,16.33427619934082
isl,m,adult,2007,79.20361328125
isl,f,total,2007,83.42230224609375
isl,f,youth,2007,15.933016777038574
isl,f,adult,2007,67.48928833007812
isl,mf,total,2008,179.49856567382812
isl,mf,youth,2008,31.617692947387695
isl,mf,adult,2008,147.88088989257812
isl,m,total,2008,95.58078002929688
isl,m,youth,2008,15.74569320678711
isl,m,adult,2008,79.83509063720703
isl,f,total,2008,83.91778564453125
isl,f,youth,2008,15.871999740600586
isl,f,adult,2008,68.04578399658203
isl,mf,total,2009,170.69964599609375
isl,mf,youth,2009,27.174617767333984
isl,mf,adult,2009,143.5250244140625
isl,m,total,2009,89.17436981201172
isl,m,youth,2009,12.739770889282227
isl,m,adult,2009,76.4345932006836
isl,f,total,2009,81.52528381347656
isl,f,youth,2009,14.43484878540039
isl,f,adult,2009,67.0904312133789
isl,mf,total,2010,173.1840057373047
isl,mf,youth,2010,27.16269302368164
isl,mf,adult,2010,146.02130126953125
isl,m,total,2010,90.82679748535156
isl,m,youth,2010,13.058467864990234
isl,m,adult,2010,77.76832580566406
isl,f,total,2010,82.35720825195312
isl,f,youth,2010,14.104225158691406
isl,f,adult,2010,68.25298309326172
isl,mf,total,2011,174.35910034179688
isl,mf,youth,2011,27.765457153320312
isl,mf,adult,2011,146.59364318847656
isl,m,total,2011,91.30831146240234
isl,m,youth,2011,13.20565128326416
isl,m,adult,2011,78.10265350341797
isl,f,total,2011,83.0508041381836
isl,f,youth,2011,14.559804916381836
isl,f,adult,2011,68.49099731445312
isl,mf,total,2012,177.92857360839844
isl,mf,youth,2012,29.093544006347656
isl,mf,adult,2012,148.8350372314453
isl,m,total,2012,92.74452209472656
isl,m,youth,2012,14.156351089477539
isl,m,adult,2012,78.58816528320312
isl,f,total,2012,85.18406677246094
isl,f,youth,2012,14.93719482421875
isl,f,adult,2012,70.24687194824219
isl,mf,total,2013,181.29774475097656
isl,mf,youth,2013,31.08988380432129
isl,mf,adult,2013,150.20785522460938
isl,m,total,2013,94.73657989501953
isl,m,youth,2013,14.69297981262207
isl,m,adult,2013,80.0436019897461
isl,f,total,2013,86.56116485595703
isl,f,youth,2013,16.396902084350586
isl,f,adult,2013,70.16426086425781
isl,mf,total,2014,184.016845703125
isl,mf,youth,2014,31.78090476989746
isl,mf,adult,2014,152.23594665527344
isl,m,total,2014,95.98503112792969
isl,m,youth,2014,15.235333442687988
isl,m,adult,2014,80.74970245361328
isl,f,total,2014,88.03181457519531
isl,f,youth,2014,16.545574188232422
isl,f,adult,2014,71.48623657226562
isl,mf,total,2015,185.93191528320312
isl,mf,youth,2015,32.10932159423828
isl,mf,adult,2015,153.82257080078125
isl,m,total,2015,97.2681884765625
isl,m,youth,2015,15.654359817504883
isl,m,adult,2015,81.61383056640625
isl,f,total,2015,88.6637191772461
isl,f,youth,2015,16.4549617767334
isl,f,adult,2015,72.20875549316406
isl,mf,total,2016,187.6610107421875
isl,mf,youth,2016,31.84663963317871
isl,mf,adult,2016,155.81436157226562
isl,m,total,2016,98.23722839355469
isl,m,youth,2016,15.570245742797852
isl,m,adult,2016,82.66697692871094
isl,f,total,2016,89.42378234863281
isl,f,youth,2016,16.27639389038086
isl,f,adult,2016,73.14739227294922
isl,mf,total,2017,188.92709350585938
isl,mf,youth,2017,31.179311752319336
isl,mf,adult,2017,157.74778747558594
isl,m,total,2017,98.916259765625
isl,m,youth,2017,15.239654541015625
isl,m,adult,2017,83.67660522460938
isl,f,total,2017,90.01083374023438
isl,f,youth,2017,15.939658164978027
isl,f,adult,2017,74.07117462158203
isl,mf,total,2018,189.99192810058594
isl,mf,youth,2018,30.363481521606445
isl,mf,adult,2018,159.62844848632812
isl,m,total,2018,99.47586822509766
isl,m,youth,2018,14.801946640014648
isl,m,adult,2018,84.6739273071289
isl,f,total,2018,90.51605224609375
isl,f,youth,2018,15.561532974243164
isl,f,adult,2018,74.95452117919922
isl,mf,total,2019,191.00558471679688
isl,mf,youth,2019,29.66404914855957
isl,mf,adult,2019,161.34153747558594
isl,m,total,2019,100.03489685058594
isl,m,youth,2019,14.414100646972656
isl,m,adult,2019,85.62079620361328
isl,f,total,2019,90.97069549560547
isl,f,youth,2019,15.249946594238281
isl,f,adult,2019,75.72074127197266
isl,mf,total,2020,191.93576049804688
isl,mf,youth,2020,29.18453025817871
isl,mf,adult,2020,162.751220703125
isl,m,total,2020,100.58138275146484
isl,m,youth,2020,14.1451997756958
isl,m,adult,2020,86.4361801147461
isl,f,total,2020,91.3543701171875
isl,f,youth,2020,15.039328575134277
isl,f,adult,2020,76.3150405883789
ind,mf,total,1991,321856.4375
ind,mf,youth,1991,76601.140625
ind,mf,adult,1991,245255.3125
ind,m,total,1991,232938.046875
ind,m,youth,1991,54655.203125
ind,m,adult,1991,178282.84375
ind,f,total,1991,88918.40625
ind,f,youth,1991,21945.94140625
ind,f,adult,1991,66972.46875
ind,mf,total,1992,329550.90625
ind,mf,youth,1992,77443.96875
ind,mf,adult,1992,252106.953125
ind,m,total,1992,237847.265625
ind,m,youth,1992,55292.84765625
ind,m,adult,1992,182554.421875
ind,f,total,1992,91703.65625
ind,f,youth,1992,22151.115234375
ind,f,adult,1992,69552.5390625
ind,mf,total,1993,338967.5625
ind,mf,youth,1993,80192.578125
ind,mf,adult,1993,258774.96875
ind,m,total,1993,243506.34375
ind,m,youth,1993,57010.44921875
ind,m,adult,1993,186495.90625
ind,f,total,1993,95461.1875
ind,f,youth,1993,23182.1328125
ind,f,adult,1993,72279.0546875
ind,mf,total,1994,347700.96875
ind,mf,youth,1994,81420.1796875
ind,mf,adult,1994,266280.78125
ind,m,total,1994,249112.578125
ind,m,youth,1994,57901.8046875
ind,m,adult,1994,191210.78125
ind,f,total,1994,98588.390625
ind,f,youth,1994,23518.373046875
ind,f,adult,1994,75070.015625
ind,mf,total,1995,353612.3125
ind,mf,youth,1995,81591.8046875
ind,mf,adult,1995,272020.5
ind,m,total,1995,253588.296875
ind,m,youth,1995,58231.921875
ind,m,adult,1995,195356.375
ind,f,total,1995,100024.0234375
ind,f,youth,1995,23359.880859375
ind,f,adult,1995,76664.1484375
ind,mf,total,1996,360390.78125
ind,mf,youth,1996,82401.75
ind,mf,adult,1996,277989.0
ind,m,total,1996,258801.84375
ind,m,youth,1996,58985.5625
ind,m,adult,1996,199816.28125
ind,f,total,1996,101588.9140625
ind,f,youth,1996,23416.1875
ind,f,adult,1996,78172.7265625
ind,mf,total,1997,365764.25
ind,mf,youth,1997,82257.109375
ind,mf,adult,1997,283507.15625
ind,m,total,1997,262852.6875
ind,m,youth,1997,59109.96484375
ind,m,adult,1997,203742.71875
ind,f,total,1997,102911.578125
ind,f,youth,1997,23147.14453125
ind,f,adult,1997,79764.4296875
ind,mf,total,1998,373918.46875
ind,mf,youth,1998,82624.953125
ind,mf,adult,1998,291293.5
ind,m,total,1998,269901.90625
ind,m,youth,1998,59796.62109375
ind,m,adult,1998,210105.265625
ind,f,total,1998,104016.5625
ind,f,youth,1998,22828.333984375
ind,f,adult,1998,81188.2265625
ind,mf,total,1999,380686.84375
ind,mf,youth,1999,84172.5390625
ind,mf,adult,1999,296514.3125
ind,m,total,1999,274386.75
ind,m,youth,1999,60838.66015625
ind,m,adult,1999,213548.09375
ind,f,total,1999,106300.09375
ind,f,youth,1999,23333.87890625
ind,f,adult,1999,82966.21875
ind,mf,total,2000,387786.3125
ind,mf,youth,2000,84778.5546875
ind,mf,adult,2000,303007.78125
ind,m,total,2000,279816.84375
ind,m,youth,2000,61488.85546875
ind,m,adult,2000,218328.0
ind,f,total,2000,107969.484375
ind,f,youth,2000,23289.69921875
ind,f,adult,2000,84679.78125
ind,mf,total,2001,401637.71875
ind,mf,youth,2001,88237.8515625
ind,mf,adult,2001,313399.90625
ind,m,total,2001,288884.75
ind,m,youth,2001,63772.203125
ind,m,adult,2001,225112.546875
ind,f,total,2001,112752.9921875
ind,f,youth,2001,24465.646484375
ind,f,adult,2001,88287.34375
ind,mf,total,2002,410164.46875
ind,mf,youth,2002,88949.2109375
ind,mf,adult,2002,321215.25
ind,m,total,2002,293638.21875
ind,m,youth,2002,64203.37890625
ind,m,adult,2002,229434.84375
ind,f,total,2002,116526.234375
ind,f,youth,2002,24745.833984375
ind,f,adult,2002,91780.3984375
ind,mf,total,2003,423575.53125
ind,mf,youth,2003,91826.046875
ind,mf,adult,2003,331749.5
ind,m,total,2003,301577.5
ind,m,youth,2003,66020.9765625
ind,m,adult,2003,235556.53125
ind,f,total,2003,121998.046875
ind,f,youth,2003,25805.078125
ind,f,adult,2003,96192.96875
ind,mf,total,2004,435767.0625
ind,mf,youth,2004,93891.9921875
ind,mf,adult,2004,341875.09375
ind,m,total,2004,308841.40625
ind,m,youth,2004,67331.9375
ind,m,adult,2004,241509.46875
ind,f,total,2004,126925.65625
ind,f,youth,2004,26560.046875
ind,f,adult,2004,100365.6171875
ind,mf,total,2005,445596.03125
ind,mf,youth,2005,94758.8515625
ind,mf,adult,2005,350837.15625
ind,m,total,2005,315209.15625
ind,m,youth,2005,67927.890625
ind,m,adult,2005,247281.265625
ind,f,total,2005,130386.859375
ind,f,youth,2005,26830.9609375
ind,f,adult,2005,103555.8984375
ind,mf,total,2006,446880.6875
ind,mf,youth,2006,91953.875
ind,mf,adult,2006,354926.84375
ind,m,total,2006,319930.1875
ind,m,youth,2006,66665.1640625
ind,m,adult,2006,253265.03125
ind,f,total,2006,126950.515625
ind,f,youth,2006,25288.708984375
ind,f,adult,2006,101661.8046875
ind,mf,total,2007,450772.28125
ind,mf,youth,2007,90088.21875
ind,mf,adult,2007,360684.0625
ind,m,total,2007,325984.84375
ind,m,youth,2007,65897.03125
ind,m,adult,2007,260087.828125
ind,f,total,2007,124787.4296875
ind,f,youth,2007,24191.18359375
ind,f,adult,2007,100596.2421875
ind,mf,total,2008,449429.90625
ind,mf,youth,2008,85811.5078125
ind,mf,adult,2008,363618.40625
ind,m,total,2008,329263.15625
ind,m,youth,2008,63551.48046875
ind,m,adult,2008,265711.6875
ind,f,total,2008,120166.75
ind,f,youth,2008,22260.033203125
ind,f,adult,2008,97906.71875
ind,mf,total,2009,451396.71875
ind,mf,youth,2009,82927.7265625
ind,mf,adult,2009,368469.0
ind,m,total,2009,334221.0
ind,m,youth,2009,61988.58984375
ind,m,adult,2009,272232.40625
ind,f,total,2009,117175.7265625
ind,f,youth,2009,20939.1328125
ind,f,adult,2009,96236.5859375
ind,mf,total,2010,454110.0625
ind,mf,youth,2010,79442.8125
ind,mf,adult,2010,374667.25
ind,m,total,2010,341226.9375
ind,m,youth,2010,60229.15625
ind,m,adult,2010,280997.78125
ind,f,total,2010,112883.125
ind,f,youth,2010,19213.654296875
ind,f,adult,2010,93669.4765625
ind,mf,total,2011,457170.875
ind,mf,youth,2011,77225.8828125
ind,mf,adult,2011,379944.96875
ind,m,total,2011,345601.21875
ind,m,youth,2011,58847.96875
ind,m,adult,2011,286753.25
ind,f,total,2011,111569.65625
ind,f,youth,2011,18377.916015625
ind,f,adult,2011,93191.734375
ind,mf,total,2012,459599.28125
ind,mf,youth,2012,74706.203125
ind,mf,adult,2012,384893.0625
ind,m,total,2012,349316.46875
ind,m,youth,2012,57177.83203125
ind,m,adult,2012,292138.65625
ind,f,total,2012,110282.796875
ind,f,youth,2012,17528.375
ind,f,adult,2012,92754.421875
ind,mf,total,2013,467201.84375
ind,mf,youth,2013,74415.5703125
ind,mf,adult,2013,392786.28125
ind,m,total,2013,354862.21875
ind,m,youth,2013,57057.9609375
ind,m,adult,2013,297804.25
ind,f,total,2013,112339.640625
ind,f,youth,2013,17357.611328125
ind,f,adult,2013,94982.0234375
ind,mf,total,2014,474774.28125
ind,mf,youth,2014,73986.578125
ind,mf,adult,2014,400787.71875
ind,m,total,2014,360676.34375
ind,m,youth,2014,56871.91015625
